date,close,svi_sma_composite,rv_proxy,return,svi_lag1,svi_lag2,svi_lag3,svi_lag4,svi_lag5
2010-08-27,429.1,1.441716563018605,18.489224244313785,-5.816776987890188,1.543892746796839,1.3036475458422694,1.2617095443217081,1.3485802606352517,1.3601431118006326
2010-09-03,458.8,1.4678077913459218,18.69607778435143,6.692439325773668,1.441716563018605,1.543892746796839,1.3036475458422694,1.2617095443217081,1.3485802606352517
2010-09-10,451.4,1.6286552988141314,12.561360804140767,-1.6260520871780406,1.4678077913459218,1.441716563018605,1.543892746796839,1.3036475458422694,1.2617095443217081
2010-09-17,457.6,1.5051501063381951,4.202282641905143,1.364157568215297,1.6286552988141314,1.4678077913459218,1.441716563018605,1.543892746796839,1.3036475458422694
2010-09-24,449.7,1.4810858095832413,1.5705580642353998,-1.7414746288926461,1.5051501063381951,1.6286552988141314,1.4678077913459218,1.441716563018605,1.543892746796839
2010-10-01,451.7,1.2348219234264537,1.9252780023827984,0.4437548883896839,1.4810858095832413,1.5051501063381951,1.6286552988141314,1.4678077913459218,1.441716563018605
2010-10-08,459.3,1.2219560876699433,8.06326156585712,1.6685348671189266,1.2348219234264537,1.4810858095832413,1.5051501063381951,1.6286552988141314,1.4678077913459218
2010-10-15,458.4,1.0938734359744893,1.8059661836622494,-0.1961425931218062,1.2219560876699433,1.2348219234264537,1.4810858095832413,1.5051501063381951,1.6286552988141314
2010-10-22,445.2,1.1931009835322743,8.269711428999196,-2.9218545999139987,1.0938734359744893,1.2219560876699433,1.2348219234264537,1.4810858095832413,1.5051501063381951
2010-10-29,452.6,1.11987763022911,4.225589187848242,1.6485113798047246,1.1931009835322743,1.0938734359744893,1.2219560876699433,1.2348219234264537,1.4810858095832413
2010-11-05,457.3,1.417770719470874,5.987275985190198,1.033089746457243,1.11987763022911,1.1931009835322743,1.0938734359744893,1.2219560876699433,1.2348219234264537
2010-11-12,441.6,1.450612803529213,5.434258668808708,-3.4935135701123965,1.417770719470874,1.11987763022911,1.1931009835322743,1.0938734359744893,1.2219560876699433
2010-11-19,426.5,1.5937268957747173,8.3246181884709,-3.47921280311518,1.450612803529213,1.417770719470874,1.11987763022911,1.1931009835322743,1.0938734359744893
2010-11-26,439.9,1.6317119203419668,3.414360310117144,3.0935061422940286,1.5937268957747173,1.450612803529213,1.417770719470874,1.11987763022911,1.1931009835322743
2010-12-03,464.4,1.9702102464670215,8.6751589337009,5.419882146906232,1.6317119203419668,1.5937268957747173,1.450612803529213,1.417770719470874,1.11987763022911
2010-12-10,473.1,1.8626570815365873,14.337828882242945,1.8560532813366135,1.9702102464670215,1.6317119203419668,1.5937268957747173,1.450612803529213,1.417770719470874
2010-12-17,485.3,2.04831103919186,21.79519888749254,2.5460473774068024,1.8626570815365873,1.9702102464670215,1.6317119203419668,1.5937268957747173,1.450612803529213
2010-12-24,472.8,1.41245030198006,4.572701415454304,-2.6094790319282075,2.04831103919186,1.8626570815365873,1.9702102464670215,1.6317119203419668,1.5937268957747173
2010-12-31,484.7,1.3618024494301422,2.470093411970609,2.485767675944175,1.41245030198006,2.04831103919186,1.8626570815365873,1.9702102464670215,1.6317119203419668
2011-01-07,481.9,1.8104062157072969,0.803258645969986,-0.5793519205043295,1.3618024494301422,1.41245030198006,2.04831103919186,1.8626570815365873,1.9702102464670215
2011-01-14,489.2,1.2626509615752064,3.385254482612625,1.5034780166730193,1.8104062157072969,1.3618024494301422,1.41245030198006,2.04831103919186,1.8626570815365873
2011-01-21,519.5,1.6485888087570388,8.104992417368852,6.009540672626492,1.2626509615752064,1.8104062157072969,1.3618024494301422,1.41245030198006,2.04831103919186
2011-01-28,510.6,0.8518258808347399,8.44581169728994,-1.7280305731898589,1.6485888087570388,1.2626509615752064,1.8104062157072969,1.3618024494301422,1.41245030198006
2011-02-11,520.0,0.973871870779957,4.182741045175209,1.8242306768089573,0.8518258808347399,1.6485888087570388,1.2626509615752064,1.8104062157072969,1.3618024494301422
2011-02-18,503.9,1.1002649931504411,4.4947484088929235,-3.145097588892066,0.973871870779957,0.8518258808347399,1.6485888087570388,1.2626509615752064,1.8104062157072969
2011-02-25,467.0,1.3956319183881591,30.593621236451646,-7.604857801765506,1.1002649931504411,0.973871870779957,0.8518258808347399,1.6485888087570388,1.2626509615752064
2011-03-04,459.2,1.267557216519937,9.464087684407072,-1.6843412663540664,1.3956319183881591,1.1002649931504411,0.973871870779957,0.8518258808347399,1.6485888087570388
2011-03-11,495.1,1.1864854591037128,20.158078808756958,7.527391736202069,1.267557216519937,1.3956319183881591,1.1002649931504411,0.973871870779957,0.8518258808347399
2011-03-18,461.1,1.1956102258493184,16.96389316290107,-7.114482315471745,1.1864854591037128,1.267557216519937,1.3956319183881591,1.1002649931504411,0.973871870779957
2011-03-25,457.7,1.1831556412165591,5.778015701913477,-0.7400991553063588,1.1956102258493184,1.1864854591037128,1.267557216519937,1.3956319183881591,1.1002649931504411
2011-04-01,459.2,1.164097019883947,0.7126344036706822,0.32718973457602796,1.1831556412165591,1.1956102258493184,1.1864854591037128,1.267557216519937,1.3956319183881591
2011-04-08,464.3,1.0947663311487568,3.0824542792423624,1.1045050020519502,1.164097019883947,1.1831556412165591,1.1956102258493184,1.1864854591037128,1.267557216519937
2011-04-15,461.0,1.0296309891237172,0.5238461915518118,-0.7132852029227539,1.0947663311487568,1.164097019883947,1.1831556412165591,1.1956102258493184,1.1864854591037128
2011-04-22,456.5,1.05677461540903,3.5456244027303137,-0.980934296162541,1.0296309891237172,1.0947663311487568,1.164097019883947,1.1831556412165591,1.1956102258493184
2011-04-29,480.1,1.0041393407264825,9.92587740776076,5.040571550187154,1.05677461540903,1.0296309891237172,1.0947663311487568,1.164097019883947,1.1831556412165591
2011-05-06,472.7,0.8205721790059924,6.015937523903039,-1.5533477737704082,1.0041393407264825,1.05677461540903,1.0296309891237172,1.0947663311487568,1.164097019883947
2011-05-13,479.7,0.8644369524637614,2.1052976847077858,1.4699970708827508,0.8205721790059924,1.0041393407264825,1.05677461540903,1.0296309891237172,1.0947663311487568
2011-05-20,432.9,0.8551251317366686,21.964030162427782,-10.265415406008334,0.8644369524637614,0.8205721790059924,1.0041393407264825,1.05677461540903,1.0296309891237172
2011-05-27,410.8,0.944388577111198,61.97617466601158,-5.240027639353167,0.8551251317366686,0.8644369524637614,0.8205721790059924,1.0041393407264825,1.05677461540903
2011-06-03,443.4,1.4976733586609856,30.118330490185826,7.636581912780775,0.944388577111198,0.8551251317366686,0.8644369524637614,0.8205721790059924,1.0041393407264825
2011-06-10,445.0,0.9398727743096682,11.787289386028835,0.3601984984029142,1.4976733586609856,0.944388577111198,0.8551251317366686,0.8644369524637614,0.8205721790059924
2011-06-17,438.9,0.9132666218525827,3.0698923861068796,-1.3802685472051963,0.9398727743096682,1.4976733586609856,0.944388577111198,0.8551251317366686,0.8644369524637614
2011-06-24,433.4,0.7387388534505748,11.064433676149106,-1.2610507591929696,0.9132666218525827,0.9398727743096682,1.4976733586609856,0.944388577111198,0.8551251317366686
2011-07-01,425.3,0.592504473943729,3.590478366229374,-1.8866286842670752,0.7387388534505748,0.9132666218525827,0.9398727743096682,1.4976733586609856,0.944388577111198
2011-07-08,430.3,0.5027278778850194,2.267639934079253,1.168783758496617,0.592504473943729,0.7387388534505748,0.9132666218525827,0.9398727743096682,1.4976733586609856
2011-07-15,414.7,0.5138752591955768,5.997586834798904,-3.692727259221836,0.5027278778850194,0.592504473943729,0.7387388534505748,0.9132666218525827,0.9398727743096682
2011-07-22,409.2,0.5000830438842006,6.296533966683956,-1.3351333174864226,0.5138752591955768,0.5027278778850194,0.592504473943729,0.7387388534505748,0.9132666218525827
2011-07-29,405.7,0.3385954957239047,0.501414979592928,-0.859006386506986,0.5000830438842006,0.5138752591955768,0.5027278778850194,0.592504473943729,0.7387388534505748
2011-08-05,397.66,0.8106854995168309,5.871638180184223,-2.0016601382466312,0.3385954957239047,0.5000830438842006,0.5138752591955768,0.5027278778850194,0.592504473943729
2011-08-12,383.92,0.3601696612030255,5.406802854128366,-3.5163171279945047,0.8106854995168309,0.3385954957239047,0.5000830438842006,0.5138752591955768,0.5027278778850194
2011-08-19,400.76,0.5457383380280296,9.419185812270907,4.292854684107219,0.3601696612030255,0.8106854995168309,0.3385954957239047,0.5000830438842006,0.5138752591955768
2011-08-26,404.4,0.6001347709617093,6.436730230896089,0.9041742755254114,0.5457383380280296,0.3601696612030255,0.8106854995168309,0.3385954957239047,0.5000830438842006
2011-09-02,435.29,0.4985579700512631,14.198626068134006,7.360798848552838,0.6001347709617093,0.5457383380280296,0.3601696612030255,0.8106854995168309,0.3385954957239047
2011-09-09,459.92,0.895263750927651,9.583465751905294,5.504008568319092,0.4985579700512631,0.6001347709617093,0.5457383380280296,0.3601696612030255,0.8106854995168309
2011-09-16,457.11,0.8383779497428613,11.778776177127623,-0.6128499165662435,0.895263750927651,0.4985579700512631,0.6001347709617093,0.5457383380280296,0.3601696612030255
2011-09-23,440.3,0.6233795278570249,10.011057841525375,-3.7467749387664937,0.8383779497428613,0.895263750927651,0.4985579700512631,0.6001347709617093,0.5457383380280296
2011-09-30,427.6,0.6643635383355643,4.812874092639776,-2.9268133610817966,0.6233795278570249,0.8383779497428613,0.895263750927651,0.4985579700512631,0.6001347709617093
2011-10-07,417.96,0.5629501993766374,4.182280707129355,-2.280244498498018,0.6643635383355643,0.6233795278570249,0.8383779497428613,0.895263750927651,0.4985579700512631
2011-10-14,414.49,1.0121889581689227,3.4644865405194207,-0.8336885333936025,0.5629501993766374,0.6643635383355643,0.6233795278570249,0.8383779497428613,0.895263750927651
2011-10-21,411.03,0.4649339368489572,7.583221257835458,-0.8382644298847114,1.0121889581689227,0.5629501993766374,0.6643635383355643,0.6233795278570249,0.8383779497428613
2011-10-28,422.07,0.5489087219475914,6.121788650329336,2.6504972524104713,0.4649339368489572,1.0121889581689227,0.5629501993766374,0.6643635383355643,0.6233795278570249
2011-11-04,410.57,0.5921624888970494,5.345695006432192,-2.762473895074842,0.5489087219475914,0.4649339368489572,1.0121889581689227,0.5629501993766374,0.6643635383355643
2011-11-11,396.3,0.4425285994689811,3.394975483259322,-3.5374937910093753,0.5921624888970494,0.5489087219475914,0.4649339368489572,1.0121889581689227,0.5629501993766374
2011-11-18,379.62,0.4901732915283678,7.262194180504867,-4.300074780954139,0.4425285994689811,0.5921624888970494,0.5489087219475914,0.4649339368489572,1.0121889581689227
2011-11-25,383.35,0.5159105190934128,6.892675273134857,0.9777657618055529,0.4901732915283678,0.4425285994689811,0.5921624888970494,0.5489087219475914,0.4649339368489572
2011-12-02,383.88,0.5111852862355585,1.3499163533117342,0.13815937445233648,0.5159105190934128,0.4901732915283678,0.4425285994689811,0.5921624888970494,0.5489087219475914
2011-12-09,377.16,0.5234145808341515,7.709385709316286,-1.7660503151950362,0.5111852862355585,0.5159105190934128,0.4901732915283678,0.4425285994689811,0.5921624888970494
2011-12-16,366.03,0.45865548816954577,3.3223101443343728,-2.9954203342124135,0.5234145808341515,0.5111852862355585,0.5159105190934128,0.4901732915283678,0.4425285994689811
2011-12-23,356.21,0.3740949156391835,6.099554059932656,-2.719485267819649,0.45865548816954577,0.5234145808341515,0.5111852862355585,0.5159105190934128,0.4901732915283678
2011-12-30,351.55,0.3942468751382905,3.693596410320772,-1.3168495931985589,0.3740949156391835,0.45865548816954577,0.5234145808341515,0.5111852862355585,0.5159105190934128
2012-01-06,336.73,0.3608069014072184,7.096535563820507,-4.3070526358218615,0.3942468751382905,0.3740949156391835,0.45865548816954577,0.5234145808341515,0.5111852862355585
2012-01-13,354.33,0.29901192140233235,6.849709352117457,5.094726000491372,0.3608069014072184,0.3942468751382905,0.3740949156391835,0.45865548816954577,0.5234145808341515
2012-01-20,373.0,0.049085804782974606,10.751670029167268,5.134973735195011,0.29901192140233235,0.3608069014072184,0.3942468751382905,0.3740949156391835,0.45865548816954577
2012-02-03,401.74,0.3541133449820034,18.652644988333265,7.42266935625865,0.049085804782974606,0.29901192140233235,0.3608069014072184,0.3942468751382905,0.3740949156391835
2012-02-10,405.02,0.44248539482846877,7.352746138255519,0.8131335396900179,0.3541133449820034,0.049085804782974606,0.29901192140233235,0.3608069014072184,0.3942468751382905
2012-02-17,403.3,0.5327626420204749,10.46178619430798,-0.42557467239797825,0.44248539482846877,0.3541133449820034,0.049085804782974606,0.29901192140233235,0.3608069014072184
2012-02-24,423.43,1.0497730995178522,12.362026193467853,4.870750929481369,0.5327626420204749,0.44248539482846877,0.3541133449820034,0.049085804782974606,0.29901192140233235
2012-03-02,439.6,0.739669819794867,11.83670596198417,3.747701135533008,1.0497730995178522,0.5327626420204749,0.44248539482846877,0.3541133449820034,0.049085804782974606
2012-03-09,432.11,0.9268115538091525,30.783894932046813,-1.718503706834844,0.739669819794867,1.0497730995178522,0.5327626420204749,0.44248539482846877,0.3541133449820034
2012-03-16,438.52,0.7978157726536027,5.981500590548091,1.47252353452213,0.9268115538091525,0.739669819794867,1.0497730995178522,0.5327626420204749,0.44248539482846877
2012-03-23,454.1,0.751505255583705,5.30799198626676,3.491201729756631,0.7978157726536027,0.9268115538091525,0.739669819794867,1.0497730995178522,0.5327626420204749
2012-03-30,441.03,0.7698941217492534,12.382919849473659,-2.9204537759920943,0.751505255583705,0.7978157726536027,0.9268115538091525,0.739669819794867,1.0497730995178522
2012-04-06,447.44,0.6078788405167993,4.656382640386219,1.4429550169347947,0.7698941217492534,0.751505255583705,0.7978157726536027,0.9268115538091525,0.739669819794867
2012-04-13,462.52,0.7055664784841765,5.88785030728897,3.314734874742853,0.6078788405167993,0.7698941217492534,0.751505255583705,0.7978157726536027,0.9268115538091525
2012-04-20,465.72,0.7316840274655199,3.744527565130753,0.68947959080542,0.7055664784841765,0.6078788405167993,0.7698941217492534,0.751505255583705,0.7978157726536027
2012-04-27,473.77,0.6669822500293227,3.279085095745362,1.7137376695574413,0.7316840274655199,0.7055664784841765,0.6078788405167993,0.7698941217492534,0.751505255583705
2012-05-04,476.32,0.5458551656676026,3.2139064525054915,0.5367925403076498,0.6669822500293227,0.7316840274655199,0.7055664784841765,0.6078788405167993,0.7698941217492534
2012-05-11,480.1,0.726634210321858,6.075911361127833,0.7904518269428368,0.5458551656676026,0.6669822500293227,0.7316840274655199,0.7055664784841765,0.6078788405167993
2012-05-18,434.95,0.6729952829729278,21.345080384364906,-9.876333358334502,0.726634210321858,0.5458551656676026,0.6669822500293227,0.7316840274655199,0.7055664784841765
2012-05-25,437.38,0.5064732557667667,26.207318862292276,0.5571300506627379,0.6729952829729278,0.726634210321858,0.5458551656676026,0.6669822500293227,0.7316840274655199
2012-06-01,428.8,0.5235733688890226,3.8943540154353853,-1.9811772703584734,0.5064732557667667,0.6729952829729278,0.726634210321858,0.5458551656676026,0.6669822500293227
2012-06-08,432.9,0.3992809349795402,14.550822248370002,0.9516144691342651,0.5235733688890226,0.5064732557667667,0.6729952829729278,0.726634210321858,0.5458551656676026
2012-06-15,433.09,0.445316132416609,4.652337724824157,0.043880415027590734,0.3992809349795402,0.5235733688890226,0.5064732557667667,0.6729952829729278,0.726634210321858
2012-06-22,427.17,0.6725314361247339,2.6099336149977233,-1.3763498137197716,0.445316132416609,0.3992809349795402,0.5235733688890226,0.5064732557667667,0.6729952829729278
2012-06-29,422.37,0.3646937823724393,2.9603372674215436,-1.1300353318467307,0.6725314361247339,0.445316132416609,0.3992809349795402,0.5235733688890226,0.5064732557667667
2012-07-06,415.44,0.1919119642367896,3.803008478566903,-1.6543507606482162,0.3646937823724393,0.6725314361247339,0.445316132416609,0.3992809349795402,0.5235733688890226
2012-07-13,416.98,0.1914375682042666,7.954758402631945,0.37000594818466953,0.1919119642367896,0.3646937823724393,0.6725314361247339,0.445316132416609,0.3992809349795402
2012-07-20,424.47,0.24101615086348,7.276137755764633,1.7803072858060436,0.1914375682042666,0.1919119642367896,0.3646937823724393,0.6725314361247339,0.445316132416609
2012-07-27,413.16,0.2231746704394662,3.44615546539168,-2.700640473753798,0.24101615086348,0.1914375682042666,0.1919119642367896,0.3646937823724393,0.6725314361247339
2012-08-03,418.21,0.1410005071775016,1.4209967447468088,1.2148771574038808,0.2231746704394662,0.24101615086348,0.1914375682042666,0.1919119642367896,0.3646937823724393
2012-08-10,425.56,0.2842472101400003,2.226798362331569,1.7422249935693623,0.1410005071775016,0.2231746704394662,0.24101615086348,0.1914375682042666,0.1919119642367896
2012-08-17,433.45,0.3054296210423296,1.0746352152008871,1.8370500666484146,0.2842472101400003,0.1410005071775016,0.2231746704394662,0.24101615086348,0.1914375682042666
2012-08-24,399.72,0.6492003346471573,48.08411828033056,-8.101214732106065,0.3054296210423296,0.2842472101400003,0.1410005071775016,0.2231746704394662,0.24101615086348
2012-08-31,396.02,0.5032668483651075,16.584407246764886,-0.929958696394025,0.6492003346471573,0.3054296210423296,0.2842472101400003,0.1410005071775016,0.2231746704394662
2012-09-07,397.51,0.33242606002135366,5.938193093595792,0.3755375981004653,0.5032668483651075,0.6492003346471573,0.3054296210423296,0.2842472101400003,0.1410005071775016
2012-09-14,398.87,0.4390137873269217,9.56580087634519,0.34154582537817146,0.33242606002135366,0.5032668483651075,0.6492003346471573,0.3054296210423296,0.2842472101400003
2012-09-21,395.48,0.3831465749529179,8.129874452311041,-0.8535332235502513,0.4390137873269217,0.33242606002135366,0.5032668483651075,0.6492003346471573,0.3054296210423296
2012-09-28,392.57,0.34930720194556925,2.7867564033523307,-0.7385351758816054,0.3831465749529179,0.4390137873269217,0.33242606002135366,0.5032668483651075,0.6492003346471573
2012-10-05,388.16,0.37175100325815424,3.7398591564351102,-1.129723951443077,0.34930720194556925,0.3831465749529179,0.4390137873269217,0.33242606002135366,0.5032668483651075
2012-10-12,392.54,0.35963098797245585,2.0886856994030785,1.1220817102247616,0.37175100325815424,0.34930720194556925,0.3831465749529179,0.4390137873269217,0.33242606002135366
2012-10-19,398.23,0.27797489893361965,4.266583225897839,1.4391284959936426,0.35963098797245585,0.37175100325815424,0.34930720194556925,0.3831465749529179,0.4390137873269217
2012-10-26,391.7,0.23463252086978206,2.6430693059893007,-1.6533487146083732,0.27797489893361965,0.35963098797245585,0.37175100325815424,0.34930720194556925,0.3831465749529179
2012-11-02,375.26,0.23528779433202512,11.367113880439828,-4.287712161255708,0.23463252086978206,0.27797489893361965,0.35963098797245585,0.37175100325815424,0.34930720194556925
2012-11-09,386.71,0.26676286415489725,2.965841976238642,3.0055939059331913,0.23528779433202512,0.23463252086978206,0.27797489893361965,0.35963098797245585,0.37175100325815424
2012-11-16,385.71,0.2644609156749319,1.5692157628534298,-0.25892663542933436,0.26676286415489725,0.23528779433202512,0.23463252086978206,0.27797489893361965,0.35963098797245585
2012-11-23,381.71,0.15047678984973883,0.8879144161974942,-1.0424633770983687,0.2644609156749319,0.26676286415489725,0.23528779433202512,0.23463252086978206,0.27797489893361965
2012-11-30,377.82,0.15644240262868797,1.5821442226615048,-1.0243266264577129,0.15047678984973883,0.2644609156749319,0.26676286415489725,0.23528779433202512,0.23463252086978206
2012-12-07,383.8,0.10757473811058652,1.8152015536928992,1.5703691844893202,0.15644240262868797,0.15047678984973883,0.2644609156749319,0.26676286415489725,0.23528779433202512
2012-12-14,392.21,0.1617701291539759,1.3004180936154082,2.167582705890675,0.10757473811058652,0.15644240262868797,0.15047678984973883,0.2644609156749319,0.26676286415489725
2012-12-21,396.78,0.07232402828731894,2.4636691709440717,1.1584560282119527,0.1617701291539759,0.10757473811058652,0.15644240262868797,0.15047678984973883,0.2644609156749319
2012-12-28,413.73,0.061283802907178234,3.83014123875099,4.183161623973016,0.07232402828731894,0.1617701291539759,0.10757473811058652,0.15644240262868797,0.15047678984973883
2013-01-04,426.06,0.11541393135879097,3.8622914379011233,2.936659426770113,0.061283802907178234,0.07232402828731894,0.1617701291539759,0.10757473811058652,0.15644240262868797
2013-01-11,462.69,0.29071015064456307,18.91445101260609,8.247710198157547,0.11541393135879097,0.061283802907178234,0.07232402828731894,0.1617701291539759,0.10757473811058652
2013-01-18,454.16,0.28790366498587766,5.336037250904327,-1.860772454116183,0.29071015064456307,0.11541393135879097,0.061283802907178234,0.07232402828731894,0.1617701291539759
2013-01-25,468.09,0.20019288171217048,18.928590691605752,3.021102625872963,0.28790366498587766,0.29071015064456307,0.11541393135879097,0.061283802907178234,0.07232402828731894
2013-02-01,483.42,0.17529573001604346,10.460164608893784,3.222525589595909,0.20019288171217048,0.28790366498587766,0.29071015064456307,0.11541393135879097,0.061283802907178234
2013-02-08,494.03,-0.11893549927010842,7.02383421812898,2.171040307178642,0.17529573001604346,0.20019288171217048,0.28790366498587766,0.29071015064456307,0.11541393135879097
2013-02-22,477.69,0.2867459643416964,15.016698026839164,-3.3634257552501783,-0.11893549927010842,0.17529573001604346,0.20019288171217048,0.28790366498587766,0.29071015064456307
2013-03-01,477.15,0.28702054808760663,20.85506609147019,-0.11310796731816174,0.2867459643416964,-0.11893549927010842,0.17529573001604346,0.20019288171217048,0.28790366498587766
2013-03-08,470.68,0.23382128775875932,10.532875305535091,-1.365244926753454,0.28702054808760663,0.2867459643416964,-0.11893549927010842,0.17529573001604346,0.20019288171217048
2013-03-15,481.35,0.2806180355551243,3.861286916534396,2.241619862824733,0.23382128775875932,0.28702054808760663,0.2867459643416964,-0.11893549927010842,0.17529573001604346
2013-03-22,489.99,0.23709093067362258,3.2082022358350097,1.7790326509182084,0.2806180355551243,0.23382128775875932,0.28702054808760663,0.2867459643416964,-0.11893549927010842
2013-03-29,491.04,0.22066147349960313,1.3840330421951041,0.2140608138268422,0.23709093067362258,0.2806180355551243,0.23382128775875932,0.28702054808760663,0.2867459643416964
2013-04-05,502.58,0.28812800283618983,13.786354462805512,2.322924037029555,0.22066147349960313,0.23709093067362258,0.2806180355551243,0.23382128775875932,0.28702054808760663
2013-04-12,494.27,0.2702388951520084,15.0866622614875,-1.667290465815283,0.28812800283618983,0.22066147349960313,0.23709093067362258,0.2806180355551243,0.23382128775875932
2013-04-19,473.21,0.16237041342259068,15.312144927661926,-4.354266198918931,0.2702388951520084,0.28812800283618983,0.22066147349960313,0.23709093067362258,0.2806180355551243
2013-04-26,474.51,0.1665202411053868,3.104950075956167,0.27434280491277674,0.16237041342259068,0.2702388951520084,0.28812800283618983,0.22066147349960313,0.23709093067362258
2013-05-03,475.24,-0.10401934117984152,0.31814801914089746,0.15372469465795366,0.1665202411053868,0.16237041342259068,0.2702388951520084,0.28812800283618983,0.22066147349960313
2013-05-10,486.1,0.20291885660611042,7.756104931155737,2.259442446132314,-0.10401934117984152,0.1665202411053868,0.16237041342259068,0.2702388951520084,0.28812800283618983
